Headline,Body ID,Stance
This Is The Most Epic Way To Quit Your Job,2520,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1040,unrelated
Christian Bale to play Steve Jobs in upcoming biopic,571,unrelated
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,1012,discuss
"Predator Drone Reportedly Sighted Circling Raqqa, Syria",1081,unrelated
Bergdahl: Senator Says Jihadists Swapped For U.S. Troop ‘In Touch’ With Al-Qaida Affiliate,1398,unrelated
"What We Know About Kim Yo Jong, Who May Control North Korea",986,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,570,unrelated
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1319,unrelated
James Foley remembered as 'brave and tireless' journalist,1471,agree
Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,1817,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,298,unrelated
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,170,unrelated
Militant Group Says It Killed American Journalist in Syria,1720,unrelated
"If you really believed Colorado KFCs were selling pot, here’s a reality check",1268,unrelated
ISIS Getting Ebola,2175,unrelated
Christian Bale won't play Steve Jobs,633,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,2096,unrelated
White House fence-jumper made it far deeper into building than previously known,955,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,2404,unrelated
Rapper identified as James Foley's executioner: reports,850,discuss
'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,1936,unrelated
CNN audio: Is this the moment Michael Brown was shot?,2403,unrelated
Audio may have captured Michael Brown shooting,968,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1926,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,1013,unrelated
Sugarhill Gang rapper Big Bank Hank dies aged 57,2080,disagree
BREAKING: British-born hostage 'KILLED in failed rescue attempt',683,discuss
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,570,unrelated
Update: Frisco paramedics transporting patient believed to be exhibiting Ebola-like symptoms,1582,unrelated
Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,1642,unrelated
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,821,unrelated
Sugarhill Gang Rapper Big Bank Hank Dies at 57,1979,unrelated
ISIS Militants Allegedly Contracted Ebola,1786,unrelated
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1374,discuss
Man chops off his own penis after girlfriend told him he was no good in bed,1560,discuss
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",2362,agree
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,1936,unrelated
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,1074,unrelated
Has North Korean dictator Kim Jong-un been replaced by his sister?,2252,unrelated
Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria; Airstrikes Hit ISIS Targets,2443,discuss
"Dead for 48 minutes, this Catholic Priest claims God is female",1549,disagree
"No, Banksy has not been arrested (sigh)",1437,unrelated
Tiger Woods' former luxury island goes on sale,2508,unrelated
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",858,unrelated
CNN Airs Alleged Audio from Michael Brown Shooting,1403,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,2067,agree
Official: Gitmo prisoner traded for Bergdahl reaching out to Taliban,1251,unrelated
ISIS Getting Ebola,2180,disagree
'Sex attacker' has penis cut off with a cleaver in India,2523,unrelated
Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,1660,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1011,discuss
Isis tells mother on rescue mission :’You’ve just eaten your son’,456,unrelated
6 Islamist militants killed in US attack in Somalia,1543,unrelated
Vigilantes cut off alleged rapist's penis,36,unrelated
Kurds Deny Gill Rosenberg was in Kobane,693,unrelated
"Rumor: Apple shooting for 19 hours of Apple Watch battery life under normal conditions, 2.5 hours 'heavy' use",1477,discuss
Apple Watch won’t be the digital doctor it could have been,1750,discuss
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,1438,unrelated
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,2132,disagree
"Meteorite makes big crater in Nicaragua, government says",2154,discuss
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1251,unrelated
Christian Bale Won't Play Steve Jobs After All,1939,unrelated
White House fence-jumper made it far deeper into building than previously known,2268,unrelated
Report: Christian Bale Will Play Steve Jobs,1273,unrelated
Reports of missing Libyan planes raise 9/11 terror fears,1022,unrelated
Pumpkin Spice condoms? Don't fall for this hoax.,2498,unrelated
"No, Banksy hasn’t been arrested",667,unrelated
Kim Jong-un 'set to open a new restaurant in SCOTLAND',2309,discuss
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,2009,unrelated
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1375,unrelated
Comcast Says You Can Keep Your Tor,2177,agree
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",734,unrelated
BREAKING UDPATED: ISIS REPORTEDLY USE CHEMICAL WEAPONS IN KOBANE,1686,unrelated
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,529,unrelated
Duped again: Macaulay Culkin is not dead,2313,unrelated
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",2328,unrelated
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,2109,discuss
"Islamic State training pilots to fly MiG fighter planes, says monitoring group",2406,discuss
Bali spider burrows under Aussie’s chest,1638,agree
eBay developing Apple Watch software with ties to iOS app,1342,unrelated
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",213,unrelated
Omsk schoolboy turned into a man-magnet after shock,1006,unrelated
Apple's 12-Inch Retina MacBook Air Shown in Artist's Renditions,1234,unrelated
"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",2251,discuss
Is There an ISIS Threat on the Texas-Mexico Border or Not?,2307,unrelated
Mass grave found after 40 students disappear in Mexican protest,683,unrelated
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,2498,unrelated
Michael Brown shooting audio caught on tape?,844,unrelated
Terrorism fears rise amid reports of stolen jetliners,1865,discuss
CPWD official sacked for absence from duty for 25 years,1242,unrelated
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,2005,agree
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),1427,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",1295,unrelated
Would-be rapist has penis severed by angry mob,368,unrelated
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,1180,unrelated
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,239,unrelated
Russians Bag Better Bigfoot Footage,545,unrelated
Mystery man slaps shoppers around head for sneezing,195,unrelated
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",459,unrelated
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,741,unrelated
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,633,unrelated
Man chops off own penis after being dumped by his girlfriend,195,unrelated
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,1893,unrelated
White House Fence Jumper Actually Made It Pretty Far Inside,1426,unrelated
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",244,unrelated
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,1686,discuss
Nasa questions whether crater in Nicaragua caused by meteorite,1627,unrelated
'Spiderman' squished: Experts debunk claims,724,unrelated
US Marine survives headshot in Afghanistan,320,unrelated
"Vice's Shane Smith drops $300,000 on Vegas dinner",851,unrelated
Seth Rogen may play Steve Wozniak alongside Christian Bale as Steve Jobs,646,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,1426,discuss
ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real,1261,disagree
Video shows ISIL beheading of photojournalist James Foley,1574,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,2016,agree
Mum Offers to Sell Twin Boy to Save Twin Girl,819,unrelated
Hundreds of Palestinians flee floods in Gaza as Israel opens dams,2055,unrelated
Wife and child of Islamic State leader Baghdadi held in Lebanon,2337,disagree
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,298,unrelated
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",104,unrelated
Sugarhill Gang Rapper Big Bank Hank Dies at 57,105,unrelated
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,495,discuss
Have Kanye & Kim Been Banned From Future Grammy Ceremonies?,2255,discuss
More American Weapons for ISIS,693,unrelated
Banksy arrest hoax: US website claims street artist caught in Watford,2389,unrelated
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1860,agree
Does Vogue's New Office Have a Rat Infestation?,2080,unrelated
Iraqi media says ISIS militants have contracted Ebola,93,unrelated
India: 400 men cut off their testicles to 'get closer to God' following advice from 'guru',104,unrelated
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,2175,unrelated
"12in Retina MacBook Air release date rumours: All-new 12in MacBook Air design for 2015, launching at WWDC?",1679,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,40,unrelated
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",1848,unrelated
NASA Raises Doubts About Reports of Nicaraguan Meteorite,971,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",2525,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",2459,unrelated
Amazon Is Going To Open A Physical Store!,703,unrelated
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,1036,unrelated
Cheese addiction breaks Kim Jong-un's ankles,2053,agree
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2060,discuss
Mexico prosecutor: Students not in 1st mass graves,1419,unrelated
"Israel opens dams, floods Gaza",1481,unrelated
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,2295,discuss
CNN audio: Is this the moment Michael Brown was shot?,1921,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,724,unrelated
KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants,1301,unrelated
New Audio Allegedly Captures Moment Michael Brown Was Shot,2492,unrelated
ISIL Beheads American Photojournalist in Iraq,195,discuss
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,1515,agree
US officials: Video shows American's execution,1547,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,1966,unrelated
"So, There Might Be a Rat Infestation at Vogue",2277,unrelated
"Absent from duty for 25 years, CPWD official dismissed",1883,unrelated
World's oldest burger,1586,discuss
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,2055,unrelated
"Catholic priest dies for 48 mins, wakes up claiming God is a woman",1849,agree
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2093,discuss
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,962,unrelated
Luke Somers' sister says he was killed in failed Yemen rescue attempt,2495,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1122,discuss
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,1177,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1857,unrelated
Daash Ebola transferred to Mosul {Google Translate],93,unrelated
ISIS Getting Ebola,5,unrelated
Report: Christian Bale Just Bailed on the Steve Jobs Movie,729,agree
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",1900,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1347,unrelated
"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",586,unrelated
New iOS 8 bug can delete all of your iCloud documents,1361,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,467,unrelated
Chugging eggnog at office party lands man in hospital,667,agree
Elderly Woman Arrested for Kidnapping Neighbor's Cats & Making Fur Coats,529,agree
CNN audio: Is this the moment Michael Brown was shot?,1692,discuss
"Man chops off own penis, throws it in a dustbin after poor show in bed",1905,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,1202,discuss
New Audio Allegedly Captures Moment Michael Brown Was Shot,662,unrelated
High school student scores $72M playing the stock market,2367,unrelated
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,2304,unrelated
US drones hunt Isis leader in Syria,933,unrelated
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,1658,unrelated
New Audio Allegedly Captures Moment Michael Brown Was Shot,1950,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,1821,discuss
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,587,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",826,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",1019,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,402,unrelated
"Ann Arbor pizza delivery driver surprised with $2,000 tip",7,unrelated
Is Kim Jong-un’s sister now the power behind the North Korean throne?,2046,unrelated
Jihadi John identity revealed as Mohammed Emwazi: live,472,unrelated
IS militant 'Jihadi John' named as Mohammed Emwazi from London,2033,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",1549,unrelated
UPDATE: Internet report of Ebola outbreak in Purdon not true,2354,unrelated
Terrorism fears rise amid reports of stolen jetliners,1644,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',1224,unrelated
Fence jumper reportedly made it much further into White House than Secret Service said,887,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1921,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,1549,unrelated
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,391,unrelated
Militant Group Says It Killed American Journalist in Syria,2525,unrelated
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",777,unrelated
Christian Bale quits Steve Jobs movie,830,unrelated
Airport worker strips naked at security scanner in protest against guards,1832,unrelated
Isilkulskom student has gained superhero powers after shock,693,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,626,unrelated
Large space object slams Nicaragua’s capital as asteroid passes Earth,524,unrelated
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",545,unrelated
“Axl Rose dead 2014” : Guns N' Roses frontman killed by internet death hoax,2343,unrelated
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,720,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1740,unrelated
US officials: Video shows American's execution,578,discuss
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1106,discuss
CARLISLE HEAD SLAPPER ATTACKS SNEEZING WOMEN,2477,unrelated
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",1461,unrelated
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",2354,agree
Iraqi media: ISIS militants have contracted Ebola,126,unrelated
"North Korean leader Kim Jong Un had ankle surgery, report says",1020,unrelated
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,1787,unrelated
Mexican cartel leader kills self; bodies in grave not missing students,1670,unrelated
Dog abandoned at Scotland train station with suitcase,1544,agree
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",2256,unrelated
Iraqi media says ISIS militants have contracted Ebola,1904,discuss
Christian Bale in Talks to Star in Sony's Steve Jobs Film,830,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,1474,agree
Lebanon confirms holding ISIS chief’s kin,2155,discuss
Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria; Airstrikes Hit ISIS Targets,1081,unrelated
Lynch Mob Castrates Alleged Rapist In Rajasthan,214,discuss
Nigeria says ceasefire agreed with Boko Haram,1885,discuss
Missing Libyan jetliners raise fears of terror attacks on 9/11,508,discuss
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,672,discuss
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,1893,discuss
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",483,unrelated
Christian Bale won't play Steve Jobs,1368,unrelated
"No, Banksy hasn’t been arrested",186,unrelated
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",2020,unrelated
Comcast gets customer fired for complaining about poor service,2192,unrelated
Video Purports to Show Beheading of American Journalist,2109,unrelated
WHO investigates media reports ISIS fighters contracted Ebola,1040,discuss
'Spiderman' squished: Perth experts debunk spider burrowing claims,2459,unrelated
Cameron vows to hunt down IS 'monsters' after Haines murder,1224,discuss
Meteor Leaves 40-Foot Crater Near Managua's Airport,10,unrelated
Tiger Woods Is Selling His Private Island For $7.1 Million,2444,agree
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",903,unrelated
Former U.S. soldier says IS used chemical weapons in Kobani,1093,unrelated
Report: Secret Service Lied About White House Fence Jumper,500,unrelated
Matt Taibbi on leave of absence from First Look Media,82,unrelated
Missing Mexican students 'not found in mass grave',1427,agree
"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",1176,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1251,unrelated
Mass grave found after 40 students disappear in Mexican protest,2342,discuss
Vice CEO Throws Down $300K on Lavish Vegas Dinner,2034,unrelated
"Small meteorite strikes Nicaragua, government says",1795,unrelated
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,324,unrelated
"Therefore, the ""feminist blogger"" who aborted a boy probably fake",843,unrelated
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1120,discuss
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,2024,agree
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,280,unrelated
Islamic State reports youngest jihadist 'martyred' in battle,816,unrelated
Meteorite 'caused mysterious boom in Nicaragua',381,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",472,unrelated
See the Crater a Meteorite Made in Nicaragua,1795,unrelated
Media outlets identify 'Jihadi John',1198,discuss
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1289,unrelated
Pentagon: ISIS Got U.S. Weapons Package,2213,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,1068,discuss
Nigeria Boko Haram blamed for raids despite truce claim,1139,discuss
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1481,unrelated
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,1169,unrelated
GCPD Solved Stolen Batmobile Case?,1237,discuss
Predator drones being flown over Isil's Syrian 'capital',1740,agree
Fence-jumper got farther into White House,1017,agree
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,2455,discuss
The Chinese Guide to Avoiding a Bad English Name,299,unrelated
KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants,1843,unrelated
US officials: Video shows American's execution,984,unrelated
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,2477,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1605,discuss
"Absent from duty for 25 years, CPWD official dismissed",1213,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,1120,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,773,discuss
"What We Know About Kim Yo Jong, Who May Control North Korea",1817,unrelated
"No, a bird didn't poop on Vladimir Putin",1028,unrelated
The “Flood Libel” Propagandists of 2015,719,unrelated
"Yemen says U.S. man freed, sister says he’s dead",40,unrelated
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",2309,unrelated
Penis graffiti drawn on £1.5million Bugatti Veyron,1183,unrelated
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1658,discuss
Dog abandoned at Ayr station with belongings in suitcase,1214,agree
"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",45,unrelated
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,304,unrelated
"Boko Haram denies truce, says kidnapped girls married",1028,unrelated
Media outlets identify 'Jihadi John',2033,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",1477,unrelated
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,2130,unrelated
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,1968,unrelated
The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,1336,unrelated
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",2455,discuss
Man who SLAPS people if they sneeze in public being hunted by police,1839,agree
IS using scorpion bombs to terrify Iraqi civilians,2257,unrelated
'Feminist' Lana 'Aborts Baby Because It's A Boy' And Is Surprised By Backlash,26,unrelated
US drones hunt Isis leader in Syria,2443,discuss
"Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others",1925,agree
Crazy iPhone rig shows how Chinese workers manipulate App Store rankings,1107,unrelated
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,1853,unrelated
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,633,unrelated
Rumors of ISIS leader's death debunked,414,unrelated
Jordan king cites Clint Eastwood in revenge vow,699,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1291,unrelated
London hip-hop artist Abdel-Majed Abdel Bary key suspect in hunt for killer of American journalist James Foley,951,discuss
Pull the other Un! North Korean dictator has not been seen for weeks because he 'pulled tendon while doing drill with his generals',236,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2314,unrelated
Texas City plumber's truck ends up in Syrian war,1808,unrelated
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",1529,discuss
Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,585,agree
REPORT: The Batmobile Might Have Been Stolen In Detroit,964,unrelated
Fence-jumper ran through much of main floor of White House: report,2409,discuss
"In Vogue vs Rats War, the Rats Are Winning",2072,discuss
Spec leak suggests Apple Watch will be on par with Android Wear rivals,589,discuss
Would-be rapist has penis severed by angry mob,2115,agree
"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",698,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,2304,unrelated
Libya: Missing Libya Planes Spark Security Concerns,1336,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,1446,discuss
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",1331,unrelated
Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,2371,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",874,unrelated
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,2088,unrelated
This College Student Claims She Was The 'Teletubbies' Sun Baby,1828,unrelated
Newly Discovered Mass Grave Linked to Missing Mexican Students,537,discuss
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,158,unrelated
Founding Fathers-Era Time Capsule Found in Boston,1049,agree
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,1249,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1697,unrelated
Apple Watch launch has new timetable: Analyst,2278,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,295,unrelated
Mexico Says Missing Students Not Found In First Mass Graves,1822,discuss
Large space object slams Nicaragua’s capital as asteroid passes Earth,1825,discuss
"No, That Wasn’t Paul Rudd Tackling an Airport Homophobe",853,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,2163,unrelated
MCDONALD’S WILL STOP SERVING OVERWEIGHT CUSTOMERS BEGINNING 1/1/15,1826,unrelated
ISIS supporters mourn death of ‘youngest fighter’,1795,unrelated
"Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say",1417,discuss
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1530,unrelated
"Despite ceasefire announcement, new Boko Haram attacks reported",171,unrelated
Al-Shabaab Terror Group Leader Killed in U.S. Airstrike,941,unrelated
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",1589,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",975,unrelated
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,1873,unrelated
David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters',2241,discuss
Priest who died for 48 minutes says he met God and she’s a woman,2043,unrelated
New Audio Recording From Ferguson May Capture Michael Brown Shooting,776,unrelated
Magic mushrooms found at Buckingham Palace,513,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,532,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",2317,discuss
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,321,unrelated
NASA: Viral news on days of darkness in December is hoax,506,agree
Google to Buy Redwood City Offices for $585M,693,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,7,unrelated
Christian Bale quits Steve Jobs movie,630,unrelated
WFB’s Bill Gertz: Obama Administration ‘Trying to Play Down’ Missing Libyan Airliners,1865,discuss
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),2005,agree
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,818,agree
Texas Plumber Has ‘No Idea’ How Company Truck Ended Up With ISIS,2344,unrelated
"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",480,unrelated
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,1889,discuss
WATCH: Stan Beaton cries tears of joy when phone engineers find treasured voicemail recording of his late wife he thought was lost forever,1208,agree
Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,499,unrelated
N. Korea’s Kim has leg injury but in control,2230,discuss
[Updated] Saudi State Television Allegedly Blurs Michelle Obama’s Face During Meeting With New Saudi King,1242,unrelated
An Indian Civil Servant Just Got Sacked After Not Turning Up For Work For 25 Years,217,unrelated
"Insiders Claim Steel Apple Watch to Start at $500, Gold at $4,000",1646,unrelated
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,1256,unrelated
"Piper Jaffray pegs stainless steel Apple Watch price at $499, Edition at $4,999",1013,unrelated
Magic Mushrooms Found on Buckingham Palace Grounds,89,unrelated
"Michael Phelps' self-proclaimed 'girlfriend', 41, reveals she was born a male as she describes her 'amazing intimacy' with Olympic swimmer",712,unrelated
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),1002,discuss
